\LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVN,HUR,WOMEN,PC_LF,M,2008-11,4.5,
SVN,HUR,WOMEN,PC_LF,M,2008-12,4.6,
SVN,HUR,WOMEN,PC_LF,M,2009-01,4.7,
SVN,HUR,WOMEN,PC_LF,M,2009-02,4.8,
SVN,HUR,WOMEN,PC_LF,M,2009-03,5,
SVN,HUR,WOMEN,PC_LF,M,2009-04,5.5,
SVN,HUR,WOMEN,PC_LF,M,2009-05,5.8,
SVN,HUR,WOMEN,PC_LF,M,2009-06,6.1,
SVN,HUR,WOMEN,PC_LF,M,2009-07,6.3,
SVN,HUR,WOMEN,PC_LF,M,2009-08,6.3,
SVN,HUR,WOMEN,PC_LF,M,2009-09,6.4,
SVN,HUR,WOMEN,PC_LF,M,2009-10,6.5,
SVN,HUR,WOMEN,PC_LF,M,2009-11,6.4,
SVN,HUR,WOMEN,PC_LF,M,2009-12,6.4,
SVN,HUR,WOMEN,PC_LF,M,2010-01,6.6,
SVN,HUR,WOMEN,PC_LF,M,2010-02,6.6,
SVN,HUR,WOMEN,PC_LF,M,2010-03,6.7,
SVN,HUR,WOMEN,PC_LF,M,2010-04,6.9,
SVN,HUR,WOMEN,PC_LF,M,2010-05,7,
SVN,HUR,WOMEN,PC_LF,M,2010-06,7.1,
SVN,HUR,WOMEN,PC_LF,M,2010-07,7.1,
SVN,HUR,WOMEN,PC_LF,M,2010-08,7.2,
SVN,HUR,WOMEN,PC_LF,M,2010-09,7.3,
SVN,HUR,WOMEN,PC_LF,M,2010-10,7.5,
SVN,HUR,WOMEN,PC_LF,M,2010-11,7.5,
SVN,HUR,WOMEN,PC_LF,M,2010-12,7.8,
SVN,HUR,WOMEN,PC_LF,M,2011-01,7.9,
SVN,HUR,WOMEN,PC_LF,M,2011-02,8.1,
SVN,HUR,WOMEN,PC_LF,M,2011-03,8,
SVN,HUR,WOMEN,PC_LF,M,2011-04,7.9,
SVN,HUR,WOMEN,PC_LF,M,2011-05,7.8,
SVN,HUR,WOMEN,PC_LF,M,2011-06,7.7,
SVN,HUR,WOMEN,PC_LF,M,2011-07,7.7,
SVN,HUR,WOMEN,PC_LF,M,2011-08,7.7,
SVN,HUR,WOMEN,PC_LF,M,2011-09,8.4,
SVN,HUR,WOMEN,PC_LF,M,2011-10,9.1,
SVN,HUR,WOMEN,PC_LF,M,2011-11,9.4,
SVN,HUR,WOMEN,PC_LF,M,2011-12,9.2,
SVN,HUR,WOMEN,PC_LF,M,2012-01,8.6,
SVN,HUR,WOMEN,PC_LF,M,2012-02,8.4,
SVN,HUR,WOMEN,PC_LF,M,2012-03,8.3,
SVN,HUR,WOMEN,PC_LF,M,2012-04,8.7,
SVN,HUR,WOMEN,PC_LF,M,2012-05,9.2,
SVN,HUR,WOMEN,PC_LF,M,2012-06,9.6,
SVN,HUR,WOMEN,PC_LF,M,2012-07,10.1,
SVN,HUR,WOMEN,PC_LF,M,2012-08,10.2,
SVN,HUR,WOMEN,PC_LF,M,2012-09,10.2,
SVN,HUR,WOMEN,PC_LF,M,2012-10,10.1,
SVN,HUR,WOMEN,PC_LF,M,2012-11,10,
SVN,HUR,WOMEN,PC_LF,M,2012-12,10.3,
SVN,HUR,WOMEN,PC_LF,M,2013-01,10.9,
SVN,HUR,WOMEN,PC_LF,M,2013-02,11.2,
SVN,HUR,WOMEN,PC_LF,M,2013-03,11.4,
SVN,HUR,WOMEN,PC_LF,M,2013-04,11.4,
SVN,HUR,WOMEN,PC_LF,M,2013-05,11.2,
SVN,HUR,WOMEN,PC_LF,M,2013-06,11,
SVN,HUR,WOMEN,PC_LF,M,2013-07,10.8,
SVN,HUR,WOMEN,PC_LF,M,2013-08,10.8,
SVN,HUR,WOMEN,PC_LF,M,2013-09,10.7,
SVN,HUR,WOMEN,PC_LF,M,2013-10,10.6,
SVN,HUR,WOMEN,PC_LF,M,2013-11,10.7,
SVN,HUR,WOMEN,PC_LF,M,2013-12,10.8,
SVN,HUR,WOMEN,PC_LF,M,2014-01,11.1,
SVN,HUR,WOMEN,PC_LF,M,2014-02,11.1,
SVN,HUR,WOMEN,PC_LF,M,2014-03,11.1,
SVN,HUR,WOMEN,PC_LF,M,2014-04,10.7,
SVN,HUR,WOMEN,PC_LF,M,2014-05,10.7,
SVN,HUR,WOMEN,PC_LF,M,2014-06,10.3,
SVN,HUR,WOMEN,PC_LF,M,2014-07,10.3,
SVN,HUR,WOMEN,PC_LF,M,2014-08,10.3,
SVN,HUR,WOMEN,PC_LF,M,2014-09,10.5,
SVN,HUR,WOMEN,PC_LF,M,2014-10,10.6,
SVN,HUR,WOMEN,PC_LF,M,2014-11,10.6,
SVN,HUR,WOMEN,PC_LF,M,2014-12,10.5,
SVN,HUR,WOMEN,PC_LF,M,2015-01,10.4,
SVN,HUR,WOMEN,PC_LF,M,2015-02,10.3,
SVN,HUR,WOMEN,PC_LF,M,2015-03,10.4,
SVN,HUR,WOMEN,PC_LF,M,2015-04,10.5,
SVN,HUR,WOMEN,PC_LF,M,2015-05,10.5,
SVN,HUR,WOMEN,PC_LF,M,2015-06,10.5,
SVN,HUR,WOMEN,PC_LF,M,2015-07,10.4,
SVN,HUR,WOMEN,PC_LF,M,2015-08,10.2,
SVN,HUR,WOMEN,PC_LF,M,2015-09,9.9,
SVN,HUR,WOMEN,PC_LF,M,2015-10,9.6,
SVN,HUR,WOMEN,PC_LF,M,2015-11,9.3,
SVN,HUR,WOMEN,PC_LF,M,2015-12,9.2,
SVN,HUR,WOMEN,PC_LF,M,2016-01,9.1,
SVN,HUR,WOMEN,PC_LF,M,2016-02,9,
SVN,HUR,WOMEN,PC_LF,M,2016-03,9.1,
SVN,HUR,WOMEN,PC_LF,M,2016-04,8.9,
SVN,HUR,WOMEN,PC_LF,M,2016-05,8.8,
SVN,HUR,WOMEN,PC_LF,M,2016-06,8.5,
SVN,HUR,WOMEN,PC_LF,M,2016-07,8.1,
SVN,HUR,WOMEN,PC_LF,M,2016-08,8,
SVN,HUR,WOMEN,PC_LF,M,2016-09,8.1,
SVN,HUR,WOMEN,PC_LF,M,2016-10,8.5,
SVN,HUR,WOMEN,PC_LF,M,2016-11,8.7,
SVN,HUR,WOMEN,PC_LF,M,2016-12,8.4,
SVN,HUR,WOMEN,PC_LF,M,2017-01,8,
SVN,HUR,WOMEN,PC_LF,M,2017-02,7.8,
SVN,HUR,WOMEN,PC_LF,M,2017-03,7.7,
SVN,HUR,WOMEN,PC_LF,M,2017-04,7.7,
SVN,HUR,WOMEN,PC_LF,M,2017-05,7.7,
SVN,HUR,WOMEN,PC_LF,M,2017-06,7.8,
SVN,HUR,WOMEN,PC_LF,M,2017-07,7.7,
SVN,HUR,WOMEN,PC_LF,M,2017-08,7.6,
SVN,HUR,WOMEN,PC_LF,M,2017-09,7.4,
SVN,HUR,WOMEN,PC_LF,M,2017-10,7.1,
SVN,HUR,WOMEN,PC_LF,M,2017-11,6.8,
SVN,HUR,WOMEN,PC_LF,M,2017-12,6.5,
SVN,HUR,WOMEN,PC_LF,M,2018-01,6.4,
SVN,HUR,WOMEN,PC_LF,M,2018-02,6.3,
SVN,HUR,WOMEN,PC_LF,M,2018-03,6.1,
SVN,HUR,WOMEN,PC_LF,M,2018-04,5.9,
SVN,HUR,WOMEN,PC_LF,M,2018-05,5.8,
SVN,HUR,WOMEN,PC_LF,M,2018-06,5.7,
SVN,HUR,WOMEN,PC_LF,M,2018-07,5.9,
SVN,HUR,WOMEN,PC_LF,M,2018-08,5.8,
SVN,HUR,WOMEN,PC_LF,M,2018-09,5.6,
SVN,HUR,WOMEN,PC_LF,M,2018-10,5.2,
SVN,HUR,WOMEN,PC_LF,M,2018-11,5,
SVN,HUR,WOMEN,PC_LF,M,2018-12,5.1,
SVN,HUR,WOMEN,PC_LF,M,2019-01,5.3,
SVN,HUR,WOMEN,PC_LF,M,2019-02,5.4,
SVN,HUR,WOMEN,PC_LF,M,2019-03,5.2,
SVN,HUR,WOMEN,PC_LF,M,2019-04,4.9,
SVN,HUR,WOMEN,PC_LF,M,2019-05,4.8,
SVN,HUR,WOMEN,PC_LF,M,2019-06,4.7,
SVN,HUR,WOMEN,PC_LF,M,2019-07,4.9,
SVN,HUR,WOMEN,PC_LF,M,2019-08,5,
SVN,HUR,WOMEN,PC_LF,M,2019-09,5,
SVN,HUR,WOMEN,PC_LF,M,2019-10,4.9,
SVN,HUR,WOMEN,PC_LF,M,2019-11,4.8,
SVN,HUR,WOMEN,PC_LF,M,2019-12,4.7,
SVN,HUR,WOMEN,PC_LF,M,2020-01,4.7,
SVN,HUR,WOMEN,PC_LF,M,2020-02,4.7,
SVN,HUR,WOMEN,PC_LF,M,2020-03,4.9,
SVN,HUR,WOMEN,PC_LF,M,2020-04,5.9,
SVN,HUR,WOMEN,PC_LF,M,2020-05,6.1,
SVN,HUR,WOMEN,PC_LF,M,2020-06,6.1,
SVN,HUR,WOMEN,PC_LF,M,2020-07,5.9,
SVN,HUR,WOMEN,PC_LF,M,2020-08,5.8,
SVN,HUR,WOMEN,PC_LF,M,2020-09,5.8,
SVN,HUR,WOMEN,PC_LF,M,2020-10,5.8,
SVN,HUR,WOMEN,PC_LF,M,2020-11,6.1,
SVN,HUR,WOMEN,PC_LF,M,2020-12,6.3,
SVN,HUR,WOMEN,PC_LF,M,2021-01,6.5,
SVN,HUR,WOMEN,PC_LF,M,2021-02,6.6,
SVN,HUR,WOMEN,PC_LF,M,2021-03,6.6,
SVN,HUR,WOMEN,PC_LF,M,2021-04,6.6,
OECD,HUR,MEN,PC_LF,M,2005-01,6.580057,E
OECD,HUR,MEN,PC_LF,M,2005-02,6.588112,E
OECD,HUR,MEN,PC_LF,M,2005-03,6.558145,E
OECD,HUR,MEN,PC_LF,M,2005-04,6.566235,E
OECD,HUR,MEN,PC_LF,M,2005-05,6.539495,E
OECD,HUR,MEN,PC_LF,M,2005-06,6.516324,E
OECD,HUR,MEN,PC_LF,M,2005-07,6.430774,E
OECD,HUR,MEN,PC_LF,M,2005-08,6.383806,E
OECD,HUR,MEN,PC_LF,M,2005-09,6.40142,E
OECD,HUR,MEN,PC_LF,M,2005-10,6.337095,E
OECD,HUR,MEN,PC_LF,M,2005-11,6.328676,E
OECD,HUR,MEN,PC_LF,M,2005-12,6.239741,E
OECD,HUR,MEN,PC_LF,M,2006-01,6.189249,E
OECD,HUR,MEN,PC_LF,M,2006-02,6.190991,E
OECD,HUR,MEN,PC_LF,M,2006-03,6.112912,E
OECD,HUR,MEN,PC_LF,M,2006-04,6.065542,E
OECD,HUR,MEN,PC_LF,M,2006-05,5.985576,E
OECD,HUR,MEN,PC_LF,M,2006-06,5.949055,E
OECD,HUR,MEN,PC_LF,M,2006-07,5.949606,E
OECD,HUR,MEN,PC_LF,M,2006-08,5.951534,E
OECD,HUR,MEN,PC_LF,M,2006-09,5.817863,E
OECD,HUR,MEN,PC_LF,M,2006-10,5.773803,E
OECD,HUR,MEN,PC_LF,M,2006-11,5.751959,E
OECD,HUR,MEN,PC_LF,M,2006-12,5.71385,E
OECD,HUR,MEN,PC_LF,M,2007-01,5.713279,E
OECD,HUR,MEN,PC_LF,M,2007-02,5.680746,E
OECD,HUR,MEN,PC_LF,M,2007-03,5.589577,E
OECD,HUR,MEN,PC_LF,M,2007-04,5.502924,E
OECD,HUR,MEN,PC_LF,M,2007-05,5.490365,E
OECD,HUR,MEN,PC_LF,M,2007-06,5.507388,E
OECD,HUR,MEN,PC_LF,M,2007-07,5.51108,E
OECD,HUR,MEN,PC_LF,M,2007-08,5.490055,E
OECD,HUR,MEN,PC_LF,M,2007-09,5.51663,E
OECD,HUR,MEN,PC_LF,M,2007-10,5.539515,E
OECD,HUR,MEN,PC_LF,M,2007-11,5.455765,E
OECD,HUR,MEN,PC_LF,M,2007-12,5.561369,E
OECD,HUR,MEN,PC_LF,M,2008-01,5.577698,E
OECD,HUR,MEN,PC_LF,M,2008-02,5.504849,E
OECD,HUR,MEN,PC_LF,M,2008-03,5.565431,E
OECD,HUR,MEN,PC_LF,M,2008-04,5.541162,E
OECD,HUR,MEN,PC_LF,M,2008-05,5.701683,E
OECD,HUR,MEN,PC_LF,M,2008-06,5.814886,E
OECD,HUR,MEN,PC_LF,M,2008-07,5.961185,E
OECD,HUR,MEN,PC_LF,M,2008-08,6.037156,E
OECD,HUR,MEN,PC_LF,M,2008-09,6.185658,E
OECD,HUR,MEN,PC_LF,M,2008-10,6.407699,E
OECD,HUR,MEN,PC_LF,M,2008-11,6.752731,E
OECD,HUR,MEN,PC_LF,M,2008-12,7.058986,E
OECD,HUR,MEN,PC_LF,M,2009-01,7.406682,E
OECD,HUR,MEN,PC_LF,M,2009-02,7.820123,E
OECD,HUR,MEN,PC_LF,M,2009-03,8.175666,E
OECD,HUR,MEN,PC_LF,M,2009-04,8.451927,E
OECD,HUR,MEN,PC_LF,M,2009-05,8.674501,E
OECD,HUR,MEN,PC_LF,M,2009-06,8.690001,E
OECD,HUR,MEN,PC_LF,M,2009-07,8.777662,E
OECD,HUR,MEN,PC_LF,M,2009-08,8.818004,E
OECD,HUR,MEN,PC_LF,M,2009-09,8.885444,E
OECD,HUR,MEN,PC_LF,M,2009-10,8.937351,E
OECD,HUR,MEN,PC_LF,M,2009-11,8.901208,E
OECD,HUR,MEN,PC_LF,M,2009-12,8.801657,E
OECD,HUR,MEN,PC_LF,M,2010-01,8.95341,E
OECD,HUR,MEN,PC_LF,M,2010-02,8.887542,E
OECD,HUR,MEN,PC_LF,M,2010-03,8.801639,E
OECD,HUR,MEN,PC_LF,M,2010-04,8.813202,E
OECD,HUR,MEN,PC_LF,M,2010-05,8.614717,E
OECD,HUR,MEN,PC_LF,M,2010-06,8.580096,E
OECD,HUR,MEN,PC_LF,M,2010-07,8.504234,E
OECD,HUR,MEN,PC_LF,M,2010-08,8.441696,E
OECD,HUR,MEN,PC_LF,M,2010-09,8.449665,E
OECD,HUR,MEN,PC_LF,M,2010-10,8.405457,E
OECD,HUR,MEN,PC_LF,M,2010-11,8.46194,E
OECD,HUR,MEN,PC_LF,M,2010-12,8.318276,E
OECD,HUR,MEN,PC_LF,M,2011-01,8.161909,E
OECD,HUR,MEN,PC_LF,M,2011-02,8.064498,E
OECD,HUR,MEN,PC_LF,M,2011-03,7.980397,E
OECD,HUR,MEN,PC_LF,M,2011-04,7.993845,E
OECD,HUR,MEN,PC_LF,M,2011-05,8.044691,E
OECD,HUR,MEN,PC_LF,M,2011-06,8.029867,E
OECD,HUR,MEN,PC_LF,M,2011-07,8.007472,E
OECD,HUR,MEN,PC_LF,M,2011-08,7.979443,E
OECD,HUR,MEN,PC_LF,M,2011-09,7.909781,E
OECD,HUR,MEN,PC_LF,M,2011-10,7.987704,E
OECD,HUR,MEN,PC_LF,M,2011-11,7.925042,E
OECD,HUR,MEN,PC_LF,M,2011-12,7.932637,E
OECD,HUR,MEN,PC_LF,M,2012-01,7.783082,E
OECD,HUR,MEN,PC_LF,M,2012-02,7.936957,E
OECD,HUR,MEN,PC_LF,M,2012-03,7.908582,E
OECD,HUR,MEN,PC_LF,M,2012-04,7.936635,E
OECD,HUR,MEN,PC_LF,M,2012-05,7.925362,E
OECD,HUR,MEN,PC_LF,M,2012-06,7.924067,E
OECD,HUR,MEN,PC_LF,M,2012-07,7.943439,E
OECD,HUR,MEN,PC_LF,M,2012-08,7.93688,E
OECD,HUR,MEN,PC_LF,M,2012-09,7.91004,E
OECD,HUR,MEN,PC_LF,M,2012-10,7.898462,E
OECD,HUR,MEN,PC_LF,M,2012-11,7.957325,E
OECD,HUR,MEN,PC_LF,M,2012-12,7.961099,E
OECD,HUR,MEN,PC_LF,M,2013-01,8.118921,E
OECD,HUR,MEN,PC_LF,M,2013-02,7.968009,E
OECD,HUR,MEN,PC_LF,M,2013-03,7.932536,E
OECD,HUR,MEN,PC_LF,M,2013-04,8.001904,E
OECD,HUR,MEN,PC_LF,M,2013-05,7.981195,E
OECD,HUR,MEN,PC_LF,M,2013-06,7.906158,E
OECD,HUR,MEN,PC_LF,M,2013-07,7.89594,E
OECD,HUR,MEN,PC_LF,M,2013-08,7.922354,E
OECD,HUR,MEN,PC_LF,M,2013-09,7.862018,E
OECD,HUR,MEN,PC_LF,M,2013-10,7.73928,E
OECD,HUR,MEN,PC_LF,M,2013-11,7.625586,E
OECD,HUR,MEN,PC_LF,M,2013-12,7.447167,E
OECD,HUR,MEN,PC_LF,M,2014-01,7.528395,E
OECD,HUR,MEN,PC_LF,M,2014-02,7.540037,E
OECD,HUR,MEN,PC_LF,M,2014-03,7.496975,E
OECD,HUR,MEN,PC_LF,M,2014-04,7.395186,E
OECD,HUR,MEN,PC_LF,M,2014-05,7.301073,E
OECD,HUR,MEN,PC_LF,M,2014-06,7.286087,E
OECD,HUR,MEN,PC_LF,M,2014-07,7.327633,E
OECD,HUR,MEN,PC_LF,M,2014-08,7.230743,E
OECD,HUR,MEN,PC_LF,M,2014-09,7.157462,E
OECD,HUR,MEN,PC_LF,M,2014-10,7.069711,E
OECD,HUR,MEN,PC_LF,M,2014-11,7.116347,E
OECD,HUR,MEN,PC_LF,M,2014-12,7.001122,E
OECD,HUR,MEN,PC_LF,M,2015-01,7.001832,E
OECD,HUR,MEN,PC_LF,M,2015-02,6.903268,E
OECD,HUR,MEN,PC_LF,M,2015-03,6.867358,E
OECD,HUR,MEN,PC_LF,M,2015-04,6.818745,E
OECD,HUR,MEN,PC_LF,M,2015-05,6.879677,E
OECD,HUR,MEN,PC_LF,M,2015-06,6.709771,E
OECD,HUR,MEN,PC_LF,M,2015-07,6.670607,E
OECD,HUR,MEN,PC_LF,M,2015-08,6.607411,E
OECD,HUR,MEN,PC_LF,M,2015-09,6.600632,E
OECD,HUR,MEN,PC_LF,M,2015-10,6.553267,E
OECD,HUR,MEN,PC_LF,M,2015-11,6.490887,E
OECD,HUR,MEN,PC_LF,M,2015-12,6.521192,E
OECD,HUR,MEN,PC_LF,M,2016-01,6.377286,E
OECD,HUR,MEN,PC_LF,M,2016-02,6.408058,E
OECD,HUR,MEN,PC_LF,M,2016-03,6.40687,E
OECD,HUR,MEN,PC_LF,M,2016-04,6.334643,E
OECD,HUR,MEN,PC_LF,M,2016-05,6.27792,E
OECD,HUR,MEN,PC_LF,M,2016-06,6.309381,E
OECD,HUR,MEN,PC_LF,M,2016-07,6.283078,E
OECD,HUR,MEN,PC_LF,M,2016-08,6.26648,E
OECD,HUR,MEN,PC_LF,M,2016-09,6.275075,E
OECD,HUR,MEN,PC_LF,M,2016-10,6.220233,E
OECD,HUR,MEN,PC_LF,M,2016-11,6.179459,E
OECD,HUR,MEN,PC_LF,M,2016-12,6.145056,E
OECD,HUR,MEN,PC_LF,M,2017-01,6.054151,E
OECD,HUR,MEN,PC_LF,M,2017-02,5.992272,E
OECD,HUR,MEN,PC_LF,M,2017-03,5.892544,E
OECD,HUR,MEN,PC_LF,M,2017-04,5.794667,E
OECD,HUR,MEN,PC_LF,M,2017-05,5.782753,E
OECD,HUR,MEN,PC_LF,M,2017-06,5.662828,E
OECD,HUR,MEN,PC_LF,M,2017-07,5.657002,E
OECD,HUR,MEN,PC_LF,M,2017-08,5.658648,E
OECD,HUR,MEN,PC_LF,M,2017-09,5.600281,E
OECD,HUR,MEN,PC_LF,M,2017-10,5.554171,E
OECD,HUR,MEN,PC_LF,M,2017-11,5.511029,E
OECD,HUR,MEN,PC_LF,M,2017-12,5.47983,E
OECD,HUR,MEN,PC_LF,M,2018-01,5.366708,E
OECD,HUR,MEN,PC_LF,M,2018-02,5.325712,E
OECD,HUR,MEN,PC_LF,M,2018-03,5.286182,E
OECD,HUR,MEN,PC_LF,M,2018-04,5.408289,E
OECD,HUR,MEN,PC_LF,M,2018-05,5.252378,E
OECD,HUR,MEN,PC_LF,M,2018-06,5.298865,E
OECD,HUR,MEN,PC_LF,M,2018-07,5.250634,E
OECD,HUR,MEN,PC_LF,M,2018-08,5.288815,E
OECD,HUR,MEN,PC_LF,M,2018-09,5.251394,E
OECD,HUR,MEN,PC_LF,M,2018-10,5.285879,E
OECD,HUR,MEN,PC_LF,M,2018-11,5.302421,E
OECD,HUR,MEN,PC_LF,M,2018-12,5.392938,E
OECD,HUR,MEN,PC_LF,M,2019-01,5.376593,E
OECD,HUR,MEN,PC_LF,M,2019-02,5.307019,E
OECD,HUR,MEN,PC_LF,M,2019-03,5.353619,E
OECD,HUR,MEN,PC_LF,M,2019-04,5.339011,E
OECD,HUR,MEN,PC_LF,M,2019-05,5.28371,E
OECD,HUR,MEN,PC_LF,M,2019-06,5.223573,E
OECD,HUR,MEN,PC_LF,M,2019-07,5.28042,E
OECD,HUR,MEN,PC_LF,M,2019-08,5.283729,E
OECD,HUR,MEN,PC_LF,M,2019-09,5.254156,E
OECD,HUR,MEN,PC_LF,M,2019-10,5.232101,E
OECD,HUR,MEN,PC_LF,M,2019-11,5.183191,E
OECD,HUR,MEN,PC_LF,M,2019-12,5.11497,E
OECD,HUR,MEN,PC_LF,M,2020-01,5.153532,E
OECD,HUR,MEN,PC_LF,M,2020-02,5.113981,E
OECD,HUR,MEN,PC_LF,M,2020-03,5.389364,E
OECD,HUR,MEN,PC_LF,M,2020-04,8.402061,E
OECD,HUR,MEN,PC_LF,M,2020-05,8.338861,E
OECD,HUR,MEN,PC_LF,M,2020-06,8.086775,E
OECD,HUR,MEN,PC_LF,M,2020-07,7.794635,E
OECD,HUR,MEN,PC_LF,M,2020-08,7.365095,E
OECD,HUR,MEN,PC_LF,M,2020-09,7.157437,E
OECD,HUR,MEN,PC_LF,M,2020-10,6.908791,E
OECD,HUR,MEN,PC_LF,M,2020-11,6.798422,E
OECD,HUR,MEN,PC_LF,M,2020-12,6.642095,E
OECD,HUR,MEN,PC_LF,M,2021-01,6.609774,E
OECD,HUR,MEN,PC_LF,M,2021-02,6.500843,E
OECD,HUR,MEN,PC_LF,M,2021-03,6.352389,E
OECD,HUR,MEN,PC_LF,M,2021-04,6.533866,E
OECD,HUR,WOMEN,PC_LF,M,2005-01,7.314422,E
OECD,HUR,WOMEN,PC_LF,M,2005-02,7.361071,E
OECD,HUR,WOMEN,PC_LF,M,2005-03,7.303893,E
OECD,HUR,WOMEN,PC_LF,M,2005-04,7.336112,E
OECD,HUR,WOMEN,PC_LF,M,2005-05,7.324996,E
OECD,HUR,WOMEN,PC_LF,M,2005-06,7.248516,E
OECD,HUR,WOMEN,PC_LF,M,2005-07,7.246862,E
OECD,HUR,WOMEN,PC_LF,M,2005-08,7.110765,E
OECD,HUR,WOMEN,PC_LF,M,2005-09,7.181098,E
OECD,HUR,WOMEN,PC_LF,M,2005-10,7.278388,E
OECD,HUR,WOMEN,PC_LF,M,2005-11,7.184265,E
OECD,HUR,WOMEN,PC_LF,M,2005-12,7.108431,E
OECD,HUR,WOMEN,PC_LF,M,2006-01,7.018069,E
OECD,HUR,WOMEN,PC_LF,M,2006-02,6.928605,E
OECD,HUR,WOMEN,PC_LF,M,2006-03,6.892333,E
OECD,HUR,WOMEN,PC_LF,M,2006-04,6.854244,E
OECD,HUR,WOMEN,PC_LF,M,2006-05,6.713358,E
OECD,HUR,WOMEN,PC_LF,M,2006-06,6.76762,E
OECD,HUR,WOMEN,PC_LF,M,2006-07,6.739566,E
OECD,HUR,WOMEN,PC_LF,M,2006-08,6.681511,E
OECD,HUR,WOMEN,PC_LF,M,2006-09,6.634873,E
OECD,HUR,WOMEN,PC_LF,M,2006-10,6.519557,E
OECD,HUR,WOMEN,PC_LF,M,2006-11,6.51864,E
OECD,HUR,WOMEN,PC_LF,M,2006-12,6.445329,E
OECD,HUR,WOMEN,PC_LF,M,2007-01,6.415012,E
OECD,HUR,WOMEN,PC_LF,M,2007-02,6.331001,E
OECD,HUR,WOMEN,PC_LF,M,2007-03,6.289217,E
OECD,HUR,WOMEN,PC_LF,M,2007-04,6.200354,E
OECD,HUR,WOMEN,PC_LF,M,2007-05,6.136743,E
OECD,HUR,WOMEN,PC_LF,M,2007-06,6.082165,E
OECD,HUR,WOMEN,PC_LF,M,2007-07,6.104862,E
OECD,HUR,WOMEN,PC_LF,M,2007-08,6.124486,E
OECD,HUR,WOMEN,PC_LF,M,2007-09,6.14713,E
OECD,HUR,WOMEN,PC_LF,M,2007-10,6.150971,E
OECD,HUR,WOMEN,PC_LF,M,2007-11,6.128033,E
OECD,HUR,WOMEN,PC_LF,M,2007-12,6.116004,E
OECD,HUR,WOMEN,PC_LF,M,2008-01,6.080512,E
OECD,HUR,WOMEN,PC_LF,M,2008-02,6.104494,E
OECD,HUR,WOMEN,PC_LF,M,2008-03,6.148588,E
OECD,HUR,WOMEN,PC_LF,M,2008-04,6.097149,E
OECD,HUR,WOMEN,PC_LF,M,2008-05,6.187733,E
OECD,HUR,WOMEN,PC_LF,M,2008-06,6.297748,E
OECD,HUR,WOMEN,PC_LF,M,2008-07,6.300761,E
OECD,HUR,WOMEN,PC_LF,M,2008-08,6.46386,E
OECD,HUR,WOMEN,PC_LF,M,2008-09,6.405799,E
OECD,HUR,WOMEN,PC_LF,M,2008-10,6.46768,E
OECD,HUR,WOMEN,PC_LF,M,2008-11,6.755394,E
OECD,HUR,WOMEN,PC_LF,M,2008-12,6.986009,E
OECD,HUR,WOMEN,PC_LF,M,2009-01,7.284848,E
OECD,HUR,WOMEN,PC_LF,M,2009-02,7.52093,E
OECD,HUR,WOMEN,PC_LF,M,2009-03,7.744711,E
OECD,HUR,WOMEN,PC_LF,M,2009-04,7.826809,E
OECD,HUR,WOMEN,PC_LF,M,2009-05,7.999413,E
OECD,HUR,WOMEN,PC_LF,M,2009-06,8.075891,E
OECD,HUR,WOMEN,PC_LF,M,2009-07,8.157128,E
OECD,HUR,WOMEN,PC_LF,M,2009-08,8.243029,E
OECD,HUR,WOMEN,PC_LF,M,2009-09,8.315125,E
OECD,HUR,WOMEN,PC_LF,M,2009-10,8.337161,E
OECD,HUR,WOMEN,PC_LF,M,2009-11,8.289412,E
OECD,HUR,WOMEN,PC_LF,M,2009-12,8.304765,E
OECD,HUR,WOMEN,PC_LF,M,2010-01,8.342065,E
OECD,HUR,WOMEN,PC_LF,M,2010-02,8.320831,E
OECD,HUR,WOMEN,PC_LF,M,2010-03,8.381815,E
OECD,HUR,WOMEN,PC_LF,M,2010-04,8.484718,E
OECD,HUR,WOMEN,PC_LF,M,2010-05,8.427996,E
OECD,HUR,WOMEN,PC_LF,M,2010-06,8.243996,E
OECD,HUR,WOMEN,PC_LF,M,2010-07,8.316449,E
OECD,HUR,WOMEN,PC_LF,M,2010-08,8.325474,E
OECD,HUR,WOMEN,PC_LF,M,2010-09,8.329149,E
OECD,HUR,WOMEN,PC_LF,M,2010-10,8.400337,E
OECD,HUR,WOMEN,PC_LF,M,2010-11,8.441105,E
OECD,HUR,WOMEN,PC_LF,M,2010-12,8.313753,E
OECD,HUR,WOMEN,PC_LF,M,2011-01,8.235618,E
OECD,HUR,WOMEN,PC_LF,M,2011-02,8.238275,E
OECD,HUR,WOMEN,PC_LF,M,2011-03,8.124823,E
OECD,HUR,WOMEN,PC_LF,M,2011-04,8.174118,E
OECD,HUR,WOMEN,PC_LF,M,2011-05,8.191061,E
OECD,HUR,WOMEN,PC_LF,M,2011-06,8.289084,E
OECD,HUR,WOMEN,PC_LF,M,2011-07,8.239867,E
OECD,HUR,WOMEN,PC_LF,M,2011-08,8.236253,E
OECD,HUR,WOMEN,PC_LF,M,2011-09,8.346049,E
OECD,HUR,WOMEN,PC_LF,M,2011-10,8.163885,E
OECD,HUR,WOMEN,PC_LF,M,2011-11,8.273244,E
OECD,HUR,WOMEN,PC_LF,M,2011-12,8.242862,E
OECD,HUR,WOMEN,PC_LF,M,2012-01,8.283936,E
